"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.347026941E1,3.176450729E-3,9.942436218E-2,-7.198244333E-2,1.227874822E-1
5.347826502E1,1.035144925E-2,1.017236710E-1,-6.732898951E-2,1.224256940E-1
5.348623011E1,-1.814514399E-3,9.443664551E-2,-7.952436805E-2,1.234734692E-1
5.349422571E1,7.640600204E-3,1.039247513E-1,-8.899992704E-2,1.370391175E-1
5.350222132E1,-9.217470884E-3,9.425735474E-2,-7.697147131E-2,1.220410508E-1
5.351021692E1,2.954602242E-4,1.109342575E-1,-9.112119675E-2,1.435603332E-1
5.351818201E1,1.455429196E-2,9.409332275E-2,-6.936809421E-2,1.178020089E-1
5.352620813E1,-4.741519690E-3,1.011972427E-1,-8.810549974E-2,1.342607278E-1
5.353420374E1,7.210224867E-3,8.437061310E-2,-9.718152881E-2,1.288977783E-1
5.354219934E1,1.175943017E-2,9.387493134E-2,-1.085215509E-1,1.439712261E-1
5.355019495E1,-7.564604282E-3,1.081724167E-1,-9.106102586E-2,1.416001603E-1
5.355819056E1,4.418402910E-3,1.009254456E-1,-8.089348674E-2,1.294187932E-1
5.356615564E1,-1.716068387E-2,8.410739899E-2,-8.260747790E-2,1.191324433E-1
5.357415125E1,1.135566831E-2,1.127700806E-1,-8.669939637E-2,1.426983798E-1
5.358214686E1,-7.885217667E-3,9.116268158E-2,-9.309545159E-2,1.305357203E-1
5.359017298E1,1.587006450E-2,9.350013733E-2,-1.040458977E-1,1.407823976E-1
5.359813807E1,3.844708204E-3,1.030292511E-1,-1.006168127E-1,1.440609293E-1
5.360613367E1,8.374005556E-3,9.819030762E-2,-9.462770820E-2,1.366230714E-1
5.361409876E1,-1.806801558E-2,9.095859528E-2,-8.873730898E-2,1.283519741E-1
5.362209436E1,3.362178802E-3,1.028842926E-1,-9.469693899E-2,1.398713415E-1
5.363012049E1,3.231972456E-3,1.052370071E-1,-9.332531691E-2,1.406943073E-1
5.363808558E1,-1.361104846E-2,9.561538696E-2,-7.539835572E-2,1.225254052E-1
5.364608118E1,7.871329784E-3,1.003684998E-1,-1.051529944E-1,1.455779716E-1
5.365404627E1,-4.156678915E-3,9.554862976E-2,-1.083735824E-1,1.445394478E-1
5.366204188E1,1.249706745E-2,9.552001953E-2,-1.139163375E-1,1.491884137E-1
5.367000696E1,-1.876008511E-2,9.549331665E-2,-9.063541889E-2,1.329875689E-1
5.367800257E1,-4.516184330E-3,1.050462723E-1,-1.175008118E-1,1.576754769E-1
5.368596766E1,-2.120351791E-2,9.785270691E-2,-1.011617184E-1,1.423321281E-1
5.369396326E1,-6.946325302E-3,9.064960480E-2,-1.016191840E-1,1.363527075E-1
5.370198938E1,2.497822046E-3,1.002082825E-1,-1.019958556E-1,1.430073199E-1
5.370998499E1,-2.147239447E-2,8.823108673E-2,-1.189241409E-1,1.496286727E-1
5.371795008E1,-1.204714179E-2,9.300422668E-2,-9.526729584E-2,1.336816272E-1
5.372597620E1,-9.700000286E-3,1.025705338E-1,-9.553956985E-2,1.405084119E-1
5.373391077E1,-2.443313599E-3,9.059333801E-2,-9.817558527E-2,1.336097609E-1
5.374190638E1,-9.592592716E-3,9.537506104E-2,-8.407050371E-2,1.275000772E-1
5.374990198E1,-4.737406969E-3,1.049518585E-1,-1.176982820E-1,1.577663501E-1
5.375786707E1,3.069639206E-6,9.058475494E-2,-9.852790833E-2,1.338407507E-1
5.376589319E1,-4.838973284E-3,1.121320724E-1,-1.008838415E-1,1.509124475E-1
5.377388880E1,9.419441223E-3,1.025505066E-1,-9.131208062E-2,1.376344010E-1
5.378188440E1,-1.932311058E-2,1.049461365E-1,-1.007924378E-1,1.467862040E-1
5.378984949E1,-1.451981068E-2,9.059047699E-2,-1.124777794E-1,1.451506468E-1
5.379784510E1,3.325799108E-2,1.001739502E-1,-1.002368927E-1,1.455621823E-1
5.380584070E1,-1.703268290E-2,1.049747467E-1,-1.141777933E-1,1.560332599E-1
5.381380579E1,-2.967715263E-4,9.301853180E-2,-9.459000826E-2,1.326642567E-1
5.382177088E1,-9.828746319E-3,9.303569794E-2,-9.891110659E-2,1.361457027E-1
5.382979700E1,-1.215630770E-2,8.347415924E-2,-9.613037109E-2,1.278935468E-1
5.383776209E1,2.162754536E-3,9.784793854E-2,-8.858233690E-2,1.320065415E-1
5.384572718E1,-2.629488707E-3,1.002607346E-1,-1.048069596E-1,1.450642199E-1
5.385372278E1,-2.592235804E-3,9.549808502E-2,-9.450528026E-2,1.343795071E-1
5.386174891E1,-7.294565439E-3,1.051025391E-1,-8.661964536E-2,1.363917789E-1
5.386974451E1,-1.315176487E-4,1.003360748E-1,-9.548622370E-2,1.385097979E-1
5.387774012E1,-2.076327801E-4,1.003541946E-1,-9.484708309E-2,1.380832237E-1
5.388576624E1,-2.013444901E-4,9.798431396E-2,-8.698526025E-2,1.310244322E-1
5.389370081E1,-1.466652751E-2,9.800148010E-2,-9.587621689E-2,1.378827259E-1
5.390172693E1,-1.230186224E-2,1.099967957E-1,-9.036490321E-2,1.428861316E-1
5.390972254E1,-2.712637186E-3,9.087276459E-2,-8.231922984E-2,1.226444999E-1
5.391768763E1,-5.096614361E-3,1.028728485E-1,-6.472253799E-2,1.216462304E-1
5.392571375E1,-1.459902525E-2,1.076869965E-1,-7.361665368E-2,1.312594090E-1
5.393367884E1,-2.883195877E-2,1.005363464E-1,-8.485388756E-2,1.346811829E-1
5.394167444E1,-3.104203939E-2,1.005764008E-1,-8.623009920E-2,1.360692861E-1
5.394963953E1,-2.369636297E-2,1.054000854E-1,-7.585892081E-2,1.320048162E-1
5.395760462E1,5.141764879E-3,7.910060883E-2,-6.300094724E-2,1.012544489E-1
5.396563074E1,-2.353665233E-2,1.030759811E-1,-9.557017684E-2,1.425211935E-1
5.397359583E1,-1.611045003E-2,1.007261276E-1,-8.735251427E-2,1.342972864E-1
5.398156092E1,3.101617098E-3,9.358787537E-2,-5.987441540E-2,1.111452026E-1
5.398958704E1,-6.332129240E-3,1.056041718E-1,-6.832012534E-2,1.259363985E-1
5.399755213E1,-6.296932697E-3,1.008577347E-1,-8.390000463E-2,1.313436134E-1
5.400554773E1,3.332793713E-3,1.056880951E-1,-7.557183504E-2,1.299699319E-1
5.401351282E1,-3.710567951E-3,9.137344360E-2,-8.389875293E-2,1.241042918E-1
5.402147791E1,-2.278932929E-2,9.621143341E-2,-6.100174785E-2,1.161774793E-1
5.402950403E1,5.939036608E-3,9.626674652E-2,-7.384642959E-2,1.214736754E-1
5.403746912E1,-8.425593376E-3,1.011028290E-1,-6.769576669E-2,1.219651158E-1
5.404543421E1,1.133561134E-3,1.035509109E-1,-7.577675581E-2,1.283206641E-1
5.405342981E1,-3.675788641E-3,1.012058258E-1,-5.277410150E-2,1.141982329E-1
5.406142542E1,-5.996316671E-3,1.012582779E-1,-6.816753745E-2,1.222129609E-1
5.406939051E1,-1.543137431E-2,8.216381073E-2,-6.191572547E-2,1.040316114E-1
5.407735560E1,-8.059531450E-3,9.898948669E-2,-6.274634600E-2,1.174775658E-1
5.408535120E1,-8.940398693E-4,9.426021576E-2,-5.633392930E-2,1.098148404E-1
5.409334681E1,-1.521131396E-2,9.911060333E-2,-6.903672218E-2,1.217389205E-1
5.410137293E1,1.840674877E-2,1.015672684E-1,-3.630954027E-2,1.094216666E-1
5.410933802E1,-3.133356571E-3,9.205055237E-2,-4.427292943E-2,1.021920466E-1
5.411733362E1,1.657426357E-3,1.136550903E-1,-4.992204905E-2,1.241468389E-1
5.412529871E1,3.992587328E-3,9.456348419E-2,-5.300265551E-2,1.084779922E-1
5.413329432E1,-7.833331823E-3,9.463596344E-2,-5.361238122E-2,1.090486776E-1
5.414132044E1,-1.017433405E-2,9.710025787E-2,-5.658134818E-2,1.128424836E-1
5.414928553E1,-1.489025354E-2,9.957027435E-2,-5.708101392E-2,1.157333199E-1
5.415728113E1,-1.002076268E-2,1.140079498E-1,-5.524271727E-2,1.270825957E-1
5.416530726E1,6.706386805E-3,1.045026779E-1,-4.138016701E-2,1.125970849E-1
5.417330286E1,-2.856135368E-3,1.069688797E-1,-5.386054516E-2,1.197975670E-1
5.418129847E1,-1.953646541E-2,9.747695923E-2,-4.216459394E-2,1.079874254E-1
5.418929407E1,1.399257779E-2,1.023416519E-1,-2.348408103E-2,1.059297315E-1
5.419728968E1,-7.490366697E-3,1.072149277E-1,-6.688213348E-2,1.265873852E-1
5.420525477E1,-2.177432179E-2,1.025056839E-1,-3.380981088E-2,1.101119414E-1
5.421325037E1,2.190202475E-3,1.097650528E-1,-2.711111307E-2,1.130848188E-1
5.422124598E1,-7.362484932E-3,1.098527908E-1,-4.647850990E-2,1.195077141E-1
5.422924158E1,-2.042949200E-4,1.099414825E-1,-2.029529214E-2,1.117992406E-1
5.423723719E1,2.256423235E-3,1.028528214E-1,-2.996250987E-2,1.071519776E-1
5.424520228E1,4.709929228E-3,1.005516052E-1,-3.974279761E-2,1.082233741E-1
5.425316736E1,-9.643167257E-3,9.824848175E-2,-3.270608187E-2,1.039973203E-1
5.426116297E1,2.339571714E-3,9.834194183E-2,-3.040212393E-2,1.029606734E-1
5.426912806E1,-1.679360867E-2,9.126377106E-2,-1.833489537E-2,9.459000786E-2
5.427709314E1,4.768818617E-3,9.136772156E-2,-6.257772446E-3,9.170584436E-2
5.428511927E1,-9.529322386E-3,1.058425903E-1,-1.325863600E-2,1.070946000E-1
5.429311487E1,9.690344334E-3,1.083450317E-1,-8.289039135E-3,1.090928817E-1
5.430111048E1,-7.052838802E-3,9.409141541E-2,-3.293126822E-3,9.441282578E-2
5.430913660E1,-4.694312811E-3,1.157484055E-1,-1.263517141E-2,1.165305861E-1
5.431710169E1,-9.418696165E-3,1.014957428E-1,-4.933476448E-4,1.019330223E-1
5.432509730E1,-9.402483702E-3,8.963871002E-2,-7.419228554E-3,9.043533594E-2
5.433306238E1,-6.943821907E-3,1.089124680E-1,-1.427623630E-2,1.100634056E-1
5.434105799E1,-9.284257889E-3,1.042480469E-1,-1.627162099E-2,1.059179795E-1
5.434902308E1,2.837121487E-3,1.019849777E-1,5.755454302E-3,1.021866439E-1
5.435701868E1,1.017317176E-2,9.732532501E-2,-1.070141792E-3,9.786141996E-2
5.436498377E1,3.127634525E-3,1.022338867E-1,6.304949522E-3,1.024758610E-1
5.437297938E1,1.025164127E-2,1.023569107E-1,4.342794418E-3,1.029606390E-1
5.438097498E1,-1.373919845E-2,1.096620560E-1,2.148708701E-2,1.125887517E-1
5.438900110E1,-6.461888552E-3,1.121864319E-1,9.902268648E-3,1.128078296E-1
5.439696619E1,-3.943920135E-3,1.075744629E-1,2.323284745E-2,1.101253140E-1
5.440493128E1,-1.288592815E-3,1.125373840E-1,2.682098746E-2,1.156965369E-1
5.441292688E1,-5.860865116E-3,1.127128601E-1,3.518944979E-2,1.182236692E-1
5.442092249E1,-1.051574945E-3,1.104927063E-1,7.772743702E-3,1.107707520E-1
5.442891810E1,-3.388911486E-3,1.154499054E-1,4.727658629E-2,1.248008052E-1
5.443691370E1,8.674472570E-3,1.156234741E-1,3.408050537E-2,1.208532792E-1
5.444490931E1,-2.467793226E-2,9.903621674E-2,2.314889431E-2,1.046567909E-1
5.445284388E1,-6.723701954E-4,1.063880920E-1,5.298814178E-2,1.188554642E-1
5.446087000E1,1.142376661E-2,9.937477112E-2,5.156087875E-2,1.125360911E-1
5.446886561E1,-2.197977901E-2,9.714221954E-2,5.003342032E-2,1.114588025E-1
5.447686121E1,-1.949217916E-2,1.044864655E-1,4.123732448E-2,1.140082604E-1
5.448488733E1,-3.052651882E-4,1.070384979E-1,3.961095214E-2,1.141330835E-1
5.449285242E1,4.590839148E-3,1.143836975E-1,5.237370729E-2,1.258876931E-1
5.450081751E1,-2.433359623E-3,9.059810638E-2,7.450449467E-2,1.173237310E-1
5.450881312E1,4.835188389E-3,1.003274918E-1,5.111831427E-2,1.127034458E-1
5.451677820E1,7.656216621E-5,1.076498032E-1,6.107488275E-2,1.237684422E-1
5.452480433E1,7.162153721E-3,1.269416809E-1,7.101550698E-2,1.456320330E-1
5.453279993E1,4.801422358E-3,1.079168320E-1,6.636184454E-2,1.267792991E-1
5.454076502E1,2.384841442E-3,1.032571793E-1,5.687782168E-2,1.179102164E-1
5.454879114E1,4.792958498E-3,1.105747223E-1,6.667739153E-2,1.292115173E-1
5.455675623E1,-2.366304398E-3,1.106996536E-1,7.624053955E-2,1.344344918E-1
5.456475184E1,-9.603410959E-3,1.156015396E-1,5.693337321E-2,1.292182280E-1
5.457274744E1,-9.498625994E-3,1.133317947E-1,7.836878300E-2,1.381158418E-1
5.458071253E1,1.684591174E-2,1.134500504E-1,8.297890425E-2,1.415634035E-1
5.458873865E1,-4.775106907E-3,1.063690186E-1,8.017224073E-2,1.332845000E-1
5.459670374E1,-2.446681261E-3,9.449958801E-2,8.215308189E-2,1.252409168E-1
5.460469934E1,2.404719591E-3,1.089611053E-1,8.389818668E-2,1.375398520E-1
5.461269495E1,-1.429110765E-2,1.042871475E-1,6.922611594E-2,1.259853167E-1
5.462069056E1,7.231414318E-3,1.211338043E-1,9.240812063E-2,1.525285306E-1
5.462865564E1,-6.139278412E-5,9.967327118E-2,8.934372663E-2,1.338546460E-1
5.463665125E1,-7.192850113E-3,1.021490097E-1,8.364358544E-2,1.322210523E-1
5.464461634E1,-9.357929230E-6,1.046237946E-1,8.992063999E-2,1.379560074E-1
5.465261194E1,-4.649013281E-3,9.274387360E-2,7.708504796E-2,1.206861385E-1
5.466063807E1,4.912048578E-3,1.047897339E-1,8.567938209E-2,1.354473073E-1
5.466863367E1,4.842042923E-3,9.767818451E-2,6.547835469E-2,1.176940442E-1
5.467662928E1,4.859864712E-3,9.775447845E-2,8.841285110E-2,1.318953698E-1
5.468465540E1,1.431539655E-2,1.169757843E-1,8.735582232E-2,1.466945956E-1
5.469258997E1,2.280652523E-3,1.002807617E-1,6.940636039E-2,1.219781760E-1
5.470061609E1,4.502296448E-3,1.122999191E-1,9.916627407E-2,1.498849306E-1
5.470858118E1,-4.002749920E-4,1.099576950E-1,8.343639970E-2,1.380307491E-1
5.471657679E1,-7.566213608E-3,1.028308868E-1,9.158340096E-2,1.379092390E-1
5.472457239E1,1.974493265E-3,1.076650620E-1,7.808473706E-2,1.330146246E-1
5.473253748E1,8.997708559E-3,1.196804047E-1,9.814909101E-2,1.550406466E-1
5.474050257E1,1.130247116E-2,1.245069504E-1,8.932694793E-2,1.536523029E-1
5.474852869E1,-3.131717443E-3,1.029891968E-1,8.994516730E-2,1.367724951E-1
5.475649378E1,-7.862418890E-3,1.102018356E-1,1.023792624E-1,1.506246181E-1
5.476448938E1,-7.826328278E-3,1.054372787E-1,9.323909879E-2,1.409673746E-1
5.477248499E1,-5.370736122E-3,1.054706573E-1,8.659562469E-2,1.365712509E-1
5.478051111E1,-7.725477219E-3,8.394622803E-2,7.980343699E-2,1.160829047E-1
5.478850672E1,-2.802938223E-3,1.031198502E-1,1.183540821E-1,1.570007921E-1
5.479647181E1,-1.713189483E-2,1.079311371E-1,8.280649781E-2,1.371114446E-1
5.480449793E1,4.477292299E-3,1.055555344E-1,9.267613292E-2,1.405378333E-1
5.481246302E1,1.878595352E-2,1.247186661E-1,9.051319957E-2,1.552427036E-1
5.482042811E1,-5.049258471E-3,1.031742096E-1,1.000677645E-1,1.438192269E-1
5.482842371E1,-5.020618439E-3,1.103563309E-1,9.044250846E-2,1.427710535E-1
5.483641932E1,-2.104341984E-4,1.031808853E-1,9.296968579E-2,1.388873711E-1
5.484438440E1,-1.217046380E-2,1.175394058E-1,8.325847983E-2,1.445531272E-1
5.485238001E1,-2.535670996E-3,1.079607010E-1,9.755697846E-2,1.455311191E-1
5.486037562E1,-1.461505890E-4,1.031532288E-1,1.019982994E-1,1.450664091E-1
5.486837122E1,-4.830926657E-3,1.103210449E-1,8.730390668E-2,1.407694673E-1
5.487636683E1,-1.197567582E-2,9.833717346E-2,1.013930738E-1,1.417539132E-1
5.488436243E1,9.568631649E-3,9.591960907E-2,8.899775147E-2,1.311972937E-1
5.489232752E1,-2.446085215E-3,1.126546860E-1,9.577605128E-2,1.478854746E-1
5.490032312E1,-1.194602251E-2,1.102409363E-1,7.621291280E-2,1.345517728E-1
5.490831873E1,-4.770874977E-3,1.102151871E-1,8.296784759E-2,1.380355477E-1
5.491631434E1,7.115989923E-3,1.245403290E-1,8.949586749E-2,1.535266790E-1
5.492427942E1,7.108539343E-3,1.005725861E-1,7.466563582E-2,1.254604861E-1
5.493227503E1,-4.720687866E-5,1.077251434E-1,9.086802602E-2,1.409315682E-1
5.494027063E1,-2.502053976E-3,9.811401367E-2,7.831045985E-2,1.255593409E-1
5.494826624E1,-9.624600410E-3,1.052703857E-1,7.061031461E-2,1.271231827E-1
5.495626184E1,-1.670622826E-2,1.052455902E-1,7.250759006E-2,1.288917489E-1
5.496425745E1,4.818797112E-3,1.052103043E-1,8.141860366E-2,1.331218162E-1
5.497222254E1,2.394050360E-3,1.123533249E-1,7.116314769E-2,1.330157685E-1
5.498021814E1,-2.865079045E-2,1.003437042E-1,7.759025693E-2,1.300383587E-1
5.498818323E1,-2.290457487E-3,1.027040482E-1,8.173623681E-2,1.312790163E-1
5.499614832E1,4.795581102E-3,9.787368774E-2,7.866749167E-2,1.256615717E-1
5.500417444E1,-7.170349360E-3,1.169815063E-1,7.305476069E-2,1.381053395E-1
5.501210901E1,-4.777163267E-3,1.025705338E-1,8.178880811E-2,1.312743113E-1
5.502010462E1,-1.427811384E-2,9.534072876E-2,6.649276614E-2,1.171110885E-1
5.502810022E1,-7.070392370E-3,1.144371033E-1,7.979157567E-2,1.396872815E-1
5.503606531E1,-1.424846053E-2,1.071920395E-1,7.144835591E-2,1.296071739E-1
5.504409144E1,4.919499159E-3,1.167030334E-1,6.786003709E-2,1.350880606E-1
5.505202601E1,-4.597991705E-3,1.094627380E-1,7.392880321E-2,1.321692116E-1
5.506005213E1,2.668917179E-3,1.046199799E-1,4.889988899E-2,1.155147716E-1
5.506804773E1,7.515788078E-3,1.332941055E-1,7.176753879E-2,1.515730361E-1
5.507601282E1,-9.219825268E-3,1.284294128E-1,8.712387085E-2,1.554660353E-1
5.508403894E1,-2.022594213E-3,1.211814880E-1,6.193110347E-2,1.361047593E-1
5.509203455E1,1.232919097E-2,1.091480255E-1,4.882085323E-2,1.202030621E-1
5.509999964E1,-4.624754190E-3,9.709930420E-2,6.905439496E-2,1.192399794E-1
5.510802576E1,-2.240777016E-3,1.090011597E-1,6.059971452E-2,1.247341144E-1
5.511599085E1,-1.180896163E-2,1.041345596E-1,6.152614951E-2,1.215274667E-1
5.512398646E1,-2.262979746E-3,9.448337555E-2,5.775263906E-2,1.107591831E-1
5.513198206E1,-9.424537420E-3,1.183471680E-1,6.105300784E-2,1.335003515E-1
5.513994715E1,4.898011684E-3,1.110820770E-1,5.234411359E-2,1.228947704E-1
5.514797327E1,7.327437401E-3,9.664154053E-2,5.086967349E-2,1.094577653E-1
5.515593836E1,-1.186856627E-2,1.109237671E-1,5.413326621E-2,1.239974011E-1
5.516393397E1,1.421868801E-4,1.228132248E-1,4.773339629E-2,1.317633694E-1
5.517192957E1,-6.988108158E-3,9.400653839E-2,3.189170361E-2,9.951454002E-2
5.517989466E1,-7.115244865E-3,1.034870148E-1,5.649182200E-2,1.181165310E-1
5.518792078E1,-2.409249544E-3,9.142589569E-2,4.525169730E-2,1.020402616E-1
5.519588587E1,-4.778325558E-3,1.009149551E-1,6.028541923E-2,1.176477468E-1
5.520388147E1,-1.426935196E-2,9.843540192E-2,6.094592810E-2,1.166513991E-1
5.521187708E1,4.908084869E-3,1.007385254E-1,3.761628270E-2,1.076444356E-1
5.521984217E1,-1.894390583E-2,1.030426025E-1,5.013528466E-2,1.161473042E-1
5.522786829E1,2.631783485E-3,9.815692902E-2,3.623145819E-2,1.046634012E-1
5.523583338E1,-1.164543629E-2,1.196107864E-1,3.429645300E-2,1.249744098E-1
5.524382898E1,-2.126300335E-2,1.027536392E-1,2.285286784E-2,1.073903127E-1
5.525179407E1,2.762138844E-3,1.266012192E-1,3.289097548E-2,1.308331547E-1
5.525975916E1,-4.439741373E-3,1.001701355E-1,3.579214215E-2,1.064652281E-1
5.526778528E1,4.271268845E-4,1.096506119E-1,4.097422957E-2,1.170569375E-1
5.527575037E1,7.629930973E-3,1.071567535E-1,2.222102880E-2,1.097021413E-1
5.528374598E1,-6.666928530E-3,1.142406464E-1,1.295417547E-2,1.151658972E-1
5.529171106E1,7.711023092E-3,1.117448807E-1,4.441130161E-2,1.204937423E-1
5.529970667E1,-6.631404161E-3,9.488010406E-2,1.831671596E-2,9.685923679E-2
5.530770228E1,-1.626664400E-2,8.759021759E-2,1.856562495E-2,9.100182611E-2
5.531569788E1,-1.388588548E-2,1.138181686E-1,1.397147775E-2,1.155101533E-1
5.532366297E1,7.601141930E-3,1.017417908E-1,1.423749328E-2,1.030139581E-1
5.533165857E1,-6.778270006E-3,1.327524185E-1,1.428022981E-2,1.336902185E-1
5.533965418E1,-4.398256540E-3,1.110925674E-1,2.157658339E-2,1.132539278E-1
5.534761927E1,-1.149359345E-2,1.062078476E-1,1.946726441E-2,1.085872182E-1
5.535561487E1,-1.879245043E-3,9.172916412E-2,1.943776011E-2,9.378484756E-2
5.536357996E1,7.827490568E-3,1.083822250E-1,7.501482964E-3,1.089231314E-1
5.537157557E1,-4.107147455E-3,1.154489517E-1,5.004137754E-3,1.156303183E-1
5.537957117E1,-1.129195094E-2,1.057519913E-1,2.434849739E-3,1.063810148E-1
5.538753626E1,3.121048212E-3,9.844875336E-2,-7.376074791E-3,9.877400700E-2
5.539550135E1,-1.669257879E-3,1.031227112E-1,1.408195496E-2,1.040931383E-1
5.540352747E1,-1.667201519E-3,1.030073166E-1,-3.671646118E-4,1.030214620E-1
5.541146204E1,-1.619279385E-3,1.148605347E-1,-5.352586508E-3,1.149965855E-1
5.541945765E1,-1.118949056E-2,1.051588058E-1,-1.289883256E-2,1.065361865E-1
5.542745325E1,-1.837208867E-2,1.074342728E-1,-5.990862846E-3,1.091583576E-1
5.543541834E1,-3.956645727E-3,1.049156189E-1,-1.356381178E-2,1.058627372E-1
5.544344446E1,8.062601089E-3,8.563613892E-2,-1.639595628E-2,8.756358380E-2
5.545137903E1,3.273010254E-3,1.166353226E-1,-2.407005429E-2,1.191380652E-1
5.545940516E1,-6.401240826E-3,1.212978363E-1,-1.722997427E-2,1.226825700E-1
5.546737024E1,7.383823395E-4,1.044139862E-1,-2.959439158E-2,1.085295063E-1
5.547536585E1,-4.036277533E-3,9.947204590E-2,-3.555041552E-2,1.057109810E-1
5.548339197E1,-1.679927111E-3,9.931278229E-2,-2.241292596E-2,1.018243101E-1
5.549135706E1,-4.157572985E-3,1.015491486E-1,-3.319364786E-2,1.069174132E-1
5.549935267E1,2.988934517E-3,1.085834503E-1,-2.945306897E-2,1.125468022E-1
5.550734827E1,-1.793175936E-3,9.407424927E-2,-3.051936626E-2,9.891719553E-2
5.551531336E1,5.294322968E-3,1.011114120E-1,-3.872951865E-2,1.084044423E-1
5.552330897E1,2.796918154E-3,1.153278351E-1,-3.978919983E-2,1.220307859E-1
5.553130457E1,2.659997344E-2,1.032104492E-1,-3.361180425E-2,1.117573658E-1
5.553930018E1,2.226829529E-4,1.150474548E-1,-4.168766737E-2,1.223675940E-1
5.554729578E1,-2.356082201E-3,1.101188660E-1,-4.737010598E-2,1.198984683E-1
5.555529139E1,1.429390907E-2,1.028060913E-1,-5.532151461E-2,1.176175082E-1
5.556331751E1,2.209782600E-3,9.310340881E-2,-6.075373292E-2,1.111941722E-1
5.557128260E1,2.142548561E-3,1.025552750E-1,-6.146934628E-2,1.195853481E-1
5.557930872E1,-2.804696560E-3,1.096210480E-1,-6.427031755E-2,1.271035570E-1
5.558727381E1,6.699651480E-3,9.274768829E-2,-6.233143806E-2,1.119474305E-1
5.559526941E1,1.839488745E-3,1.046094894E-1,-4.355335236E-2,1.133288291E-1
5.560329554E1,-3.205090761E-3,1.140737534E-1,-7.737237215E-2,1.378752254E-1
5.561126063E1,6.200611591E-3,1.043853760E-1,-7.529667020E-2,1.288578397E-1
5.561922571E1,-1.051872969E-3,1.090764999E-1,-6.342983246E-2,1.261829344E-1
5.562722132E1,1.182317734E-3,1.017971039E-1,-6.581383944E-2,1.212250374E-1
5.563521692E1,-3.723114729E-3,8.973503113E-2,-8.730936050E-2,1.252563844E-1
5.564324305E1,-6.261110306E-3,1.063966751E-1,-5.865123868E-2,1.216528741E-1
5.565117762E1,-1.428008080E-3,1.206769943E-1,-8.015877008E-2,1.448806564E-1
5.565920374E1,5.592137575E-3,1.038322449E-1,-7.517194748E-2,1.283091141E-1
5.566719934E1,1.028904319E-2,1.061410904E-1,-8.216714859E-2,1.346225679E-1
5.567519495E1,7.134079933E-4,1.156444550E-1,-8.902010322E-2,1.459408363E-1
5.568322107E1,-9.116351604E-3,1.012039185E-1,-1.004341245E-1,1.428718109E-1
5.569118616E1,-9.347975254E-3,1.083145142E-1,-9.500417113E-2,1.443787074E-1
5.569921228E1,1.380741596E-4,9.628009796E-2,-8.466905355E-2,1.282135912E-1
5.570720789E1,-4.732578993E-3,9.861183167E-2,-7.438930869E-2,1.236141573E-1
5.571520350E1,-1.284778118E-4,1.081237793E-1,-8.323514462E-2,1.364509342E-1
5.572316858E1,2.166390419E-3,1.104545593E-1,-9.209525585E-2,1.438278105E-1
5.573116419E1,-1.699700952E-2,1.104030609E-1,-9.831067920E-2,1.488043139E-1
5.573919031E1,-2.738505602E-3,8.880329132E-2,-9.011074901E-2,1.265443442E-1
5.574718592E1,-4.084408283E-4,9.833908081E-2,-1.127630472E-1,1.496203411E-1
5.575518152E1,9.109199047E-3,1.150598526E-1,-8.746039867E-2,1.448139100E-1
5.576320765E1,1.861876249E-2,9.586715698E-2,-8.617028594E-2,1.302401178E-1
5.577117273E1,-1.253828406E-2,1.101951599E-1,-8.717232943E-2,1.410645131E-1
5.577919886E1,4.043161869E-3,8.860206604E-2,-8.113691211E-2,1.202076194E-1
5.578719446E1,-8.310675621E-4,1.005411148E-1,-1.130961180E-1,1.513272558E-1
